index,batch,position,cpu_value,gpu_fp32,tc_value,diff_cpu_tc,diff_cpu_gpu
7233,7,65,3656,3656.000000,3656.000000,0.000000,0.000000
7234,7,66,-3250,-3250.000000,-3250.000000,0.000000,0.000000
7235,7,67,1094,1094.000000,1094.000000,0.000000,0.000000
7236,7,68,-2702,-2702.000000,-2702.000000,0.000000,0.000000
7237,7,69,58,58.000000,57.000000,1.000000,0.000000
7238,7,70,-1444,-1444.000000,-1444.000000,0.000000,0.000000
7239,7,71,-1284,-1284.000000,-1284.000000,0.000000,0.000000
7240,7,72,-2582,-2582.000000,-2582.000000,0.000000,0.000000
7241,7,73,2110,2110.000000,2110.000000,0.000000,0.000000
7242,7,74,44,44.000000,44.000000,0.000000,0.000000
7243,7,75,840,840.000000,840.000000,0.000000,0.000000
7244,7,76,-1376,-1376.000000,-1376.000000,0.000000,0.000000
7245,7,77,1588,1588.000000,1588.000000,0.000000,0.000000
7246,7,78,950,950.000000,950.000000,0.000000,0.000000
7247,7,79,-390,-390.000000,-390.000000,0.000000,0.000000
7248,7,80,202,202.000000,202.000000,0.000000,0.000000
7249,7,81,-2110,-2110.000000,-2110.000000,0.000000,0.000000
7250,7,82,-252,-252.000000,-252.000000,0.000000,0.000000
7251,7,83,3796,3796.000000,3796.000000,0.000000,0.000000
7252,7,84,296,296.000000,296.000000,0.000000,0.000000
7253,7,85,896,896.000000,896.000000,0.000000,0.000000
7254,7,86,390,390.000000,390.000000,0.000000,0.000000
7255,7,87,158,158.000000,158.000000,0.000000,0.000000
7256,7,88,2028,2028.000000,2028.000000,0.000000,0.000000
7257,7,89,-4648,-4648.000000,-4648.000000,0.000000,0.000000
7258,7,90,506,506.000000,506.000000,0.000000,0.000000
7259,7,91,3910,3910.000000,3910.000000,0.000000,0.000000
7260,7,92,-706,-706.000000,-706.000000,0.000000,0.000000
7261,7,93,922,922.000000,922.000000,0.000000,0.000000
7262,7,94,1416,1416.000000,1416.000000,0.000000,0.000000
7263,7,95,2604,2604.000000,2604.000000,0.000000,0.000000
7264,7,96,144,144.000000,144.000000,0.000000,0.000000
7265,7,97,-1220,-1220.000000,-1220.000000,0.000000,0.000000
7266,7,98,2578,2578.000000,2578.000000,0.000000,0.000000
7267,7,99,262,262.000000,262.000000,0.000000,0.000000
7268,7,100,-878,-878.000000,-878.000000,0.000000,0.000000
7269,7,101,3150,3150.000000,3148.000000,2.000000,0.000000
7270,7,102,2320,2320.000000,2320.000000,0.000000,0.000000
7271,7,103,-1012,-1012.000000,-1012.000000,0.000000,0.000000
7272,7,104,506,506.000000,506.000000,0.000000,0.000000
7273,7,105,-726,-726.000000,-726.000000,0.000000,0.000000
7274,7,106,-408,-408.000000,-408.000000,0.000000,0.000000
7275,7,107,712,712.000000,712.000000,0.000000,0.000000
7276,7,108,-2504,-2504.000000,-2504.000000,0.000000,0.000000
7277,7,109,552,552.000000,552.000000,0.000000,0.000000
7278,7,110,298,298.000000,298.000000,0.000000,0.000000
7279,7,111,3330,3330.000000,3330.000000,0.000000,0.000000
7280,7,112,-1990,-1990.000000,-1990.000000,0.000000,0.000000
7281,7,113,2926,2926.000000,2926.000000,0.000000,0.000000
7282,7,114,-4024,-4024.000000,-4024.000000,0.000000,0.000000
7283,7,115,-628,-628.000000,-628.000000,0.000000,0.000000
7284,7,116,-2096,-2096.000000,-2096.000000,0.000000,0.000000
7285,7,117,292,292.000000,293.000000,-1.000000,0.000000
7286,7,118,1122,1122.000000,1122.000000,0.000000,0.000000
7287,7,119,-2594,-2594.000000,-2594.000000,0.000000,0.000000
7288,7,120,1180,1180.000000,1180.000000,0.000000,0.000000
7289,7,121,-3716,-3716.000000,-3716.000000,0.000000,0.000000
7290,7,122,1574,1574.000000,1574.000000,0.000000,0.000000
7291,7,123,366,366.000000,366.000000,0.000000,0.000000
7292,7,124,-2498,-2498.000000,-2498.000000,0.000000,0.000000
7293,7,125,-194,-194.000000,-194.000000,0.000000,0.000000
7294,7,126,1396,1396.000000,1396.000000,0.000000,0.000000
7295,7,127,1396,1396.000000,1396.000000,0.000000,0.000000
7296,7,128,0,0.000000,0.000000,0.000000,0.000000
7297,7,129,1288,1288.000000,1288.000000,0.000000,0.000000
7298,7,130,-226,-226.000000,-226.000000,0.000000,0.000000
7299,7,131,-4466,-4466.000000,-4464.000000,-2.000000,0.000000
7300,7,132,-1138,-1138.000000,-1137.000000,-1.000000,0.000000
7301,7,133,-458,-458.000000,-458.000000,0.000000,0.000000
7302,7,134,-4816,-4816.000000,-4816.000000,0.000000,0.000000
7303,7,135,-4264,-4264.000000,-4264.000000,0.000000,0.000000
7304,7,136,-2470,-2470.000000,-2470.000000,0.000000,0.000000
7305,7,137,-642,-642.000000,-642.000000,0.000000,0.000000
7306,7,138,1108,1108.000000,1108.000000,0.000000,0.000000
7307,7,139,664,664.000000,664.000000,0.000000,0.000000
7308,7,140,-3012,-3012.000000,-3012.000000,0.000000,0.000000
7309,7,141,-1456,-1456.000000,-1456.000000,0.000000,0.000000
7310,7,142,1986,1986.000000,1986.000000,0.000000,0.000000
7311,7,143,-658,-658.000000,-658.000000,0.000000,0.000000
7312,7,144,1214,1214.000000,1214.000000,0.000000,0.000000
7313,7,145,2518,2518.000000,2516.000000,2.000000,0.000000
7314,7,146,-1328,-1328.000000,-1328.000000,0.000000,0.000000
7315,7,147,888,888.000000,888.000000,0.000000,0.000000
7316,7,148,1624,1624.000000,1624.000000,0.000000,0.000000
7317,7,149,1936,1936.000000,1936.000000,0.000000,0.000000
7318,7,150,-4346,-4346.000000,-4344.000000,-2.000000,0.000000
7319,7,151,2374,2374.000000,2374.000000,0.000000,0.000000
7320,7,152,-424,-424.000000,-424.000000,0.000000,0.000000
7321,7,153,-764,-764.000000,-764.000000,0.000000,0.000000
7322,7,154,4086,4086.000000,4086.000000,0.000000,0.000000
7323,7,155,-1638,-1638.000000,-1638.000000,0.000000,0.000000
7324,7,156,-5658,-5658.000000,-5660.000000,2.000000,0.000000
7325,7,157,1234,1234.000000,1234.000000,0.000000,0.000000
7326,7,158,1416,1416.000000,1416.000000,0.000000,0.000000
7327,7,159,-1276,-1276.000000,-1276.000000,0.000000,0.000000
7328,7,160,904,904.000000,904.000000,0.000000,0.000000
7329,7,161,-20,-20.000000,-20.000000,0.000000,0.000000
7330,7,162,1362,1362.000000,1362.000000,0.000000,0.000000
7331,7,163,-1066,-1066.000000,-1066.000000,0.000000,0.000000
7332,7,164,-1274,-1274.000000,-1274.000000,0.000000,0.000000
7333,7,165,-822,-822.000000,-822.000000,0.000000,0.000000
7334,7,166,-1484,-1484.000000,-1484.000000,0.000000,0.000000
7335,7,167,-768,-768.000000,-768.000000,0.000000,0.000000
7336,7,168,-694,-694.000000,-694.000000,0.000000,0.000000
7337,7,169,1890,1890.000000,1890.000000,0.000000,0.000000
7338,7,170,-632,-632.000000,-632.000000,0.000000,0.000000
7339,7,171,-1976,-1976.000000,-1976.000000,0.000000,0.000000
7340,7,172,612,612.000000,612.000000,0.000000,0.000000
7341,7,173,1692,1692.000000,1692.000000,0.000000,0.000000
7342,7,174,-1186,-1186.000000,-1186.000000,0.000000,0.000000
7343,7,175,-634,-634.000000,-634.000000,0.000000,0.000000
7344,7,176,1534,1534.000000,1534.000000,0.000000,0.000000
7345,7,177,-2198,-2198.000000,-2198.000000,0.000000,0.000000
7346,7,178,-1156,-1156.000000,-1156.000000,0.000000,0.000000
7347,7,179,-3792,-3792.000000,-3792.000000,0.000000,0.000000
7348,7,180,4320,4320.000000,4320.000000,0.000000,0.000000
7349,7,181,1148,1148.000000,1148.000000,0.000000,0.000000
7350,7,182,1370,1370.000000,1370.000000,0.000000,0.000000
7351,7,183,1318,1318.000000,1318.000000,0.000000,0.000000
7352,7,184,160,160.000000,160.000000,0.000000,0.000000
7353,7,185,5432,5432.000000,5432.000000,0.000000,0.000000
7354,7,186,626,626.000000,626.000000,0.000000,0.000000
7355,7,187,10,10.000000,10.000000,0.000000,0.000000
7356,7,188,-2274,-2274.000000,-2274.000000,0.000000,0.000000
7357,7,189,-202,-202.000000,-202.000000,0.000000,0.000000
7358,7,190,36,36.000000,36.000000,0.000000,0.000000
7359,7,191,-60,-60.000000,-60.000000,0.000000,0.000000
7360,7,192,-1794,-1794.000000,-1794.000000,0.000000,0.000000
7361,7,193,1886,1886.000000,1886.000000,0.000000,0.000000
7362,7,194,1764,1764.000000,1764.000000,0.000000,0.000000
7363,7,195,1468,1468.000000,1468.000000,0.000000,0.000000
7364,7,196,-1704,-1704.000000,-1704.000000,0.000000,0.000000
7365,7,197,-1696,-1696.000000,-1696.000000,0.000000,0.000000
7366,7,198,130,130.000000,130.000000,0.000000,0.000000
7367,7,199,-1366,-1366.000000,-1366.000000,0.000000,0.000000
7368,7,200,2544,2544.000000,2544.000000,0.000000,0.000000
7369,7,201,-524,-524.000000,-524.000000,0.000000,0.000000
7370,7,202,-1062,-1062.000000,-1062.000000,0.000000,0.000000
7371,7,203,2446,2446.000000,2446.000000,0.000000,0.000000
7372,7,204,-658,-658.000000,-658.000000,0.000000,0.000000
7373,7,205,-2134,-2134.000000,-2134.000000,0.000000,0.000000
7374,7,206,-1868,-1868.000000,-1868.000000,0.000000,0.000000
7375,7,207,1480,1480.000000,1480.000000,0.000000,0.000000
7376,7,208,748,748.000000,748.000000,0.000000,0.000000
7377,7,209,-2492,-2492.000000,-2492.000000,0.000000,0.000000
7378,7,210,-1218,-1218.000000,-1218.000000,0.000000,0.000000
7379,7,211,-2042,-2042.000000,-2042.000000,0.000000,0.000000
7380,7,212,-526,-526.000000,-526.000000,0.000000,0.000000
7381,7,213,-718,-718.000000,-718.000000,0.000000,0.000000
7382,7,214,-688,-688.000000,-688.000000,0.000000,0.000000
7383,7,215,-1240,-1240.000000,-1240.000000,0.000000,0.000000
7384,7,216,2694,2694.000000,2694.000000,0.000000,0.000000
7385,7,217,2650,2650.000000,2650.000000,0.000000,0.000000
7386,7,218,-900,-900.000000,-900.000000,0.000000,0.000000
7387,7,219,3048,3048.000000,3048.000000,0.000000,0.000000
7388,7,220,-608,-608.000000,-608.000000,0.000000,0.000000
7389,7,221,380,380.000000,380.000000,0.000000,0.000000
7390,7,222,2746,2746.000000,2746.000000,0.000000,0.000000
7391,7,223,1494,1494.000000,1494.000000,0.000000,0.000000
7392,7,224,2690,2690.000000,2688.000000,2.000000,0.000000
7393,7,225,-1570,-1570.000000,-1570.000000,0.000000,0.000000
7394,7,226,1852,1852.000000,1852.000000,0.000000,0.000000
7395,7,227,4840,4840.000000,4840.000000,0.000000,0.000000
7396,7,228,492,492.000000,492.000000,0.000000,0.000000
7397,7,229,-2528,-2528.000000,-2528.000000,0.000000,0.000000
7398,7,230,442,442.000000,442.000000,0.000000,0.000000
7399,7,231,2518,2518.000000,2518.000000,0.000000,0.000000
7400,7,232,-2916,-2916.000000,-2916.000000,0.000000,0.000000
7401,7,233,-3164,-3164.000000,-3164.000000,0.000000,0.000000
7402,7,234,-94,-94.000000,-94.000000,0.000000,0.000000
7403,7,235,-1950,-1950.000000,-1950.000000,0.000000,0.000000
7404,7,236,-1854,-1854.000000,-1854.000000,0.000000,0.000000
7405,7,237,2402,2402.000000,2400.000000,2.000000,0.000000
7406,7,238,-764,-764.000000,-764.000000,0.000000,0.000000
7407,7,239,-1164,-1164.000000,-1164.000000,0.000000,0.000000
7408,7,240,2072,2072.000000,2072.000000,0.000000,0.000000
7409,7,241,1428,1428.000000,1428.000000,0.000000,0.000000
7410,7,242,366,366.000000,366.000000,0.000000,0.000000
7411,7,243,-1774,-1774.000000,-1774.000000,0.000000,0.000000
7412,7,244,1782,1782.000000,1782.000000,0.000000,0.000000
7413,7,245,-3526,-3526.000000,-3526.000000,0.000000,0.000000
7414,7,246,808,808.000000,808.000000,0.000000,0.000000
7415,7,247,-756,-756.000000,-756.000000,0.000000,0.000000
7416,7,248,-582,-582.000000,-582.000000,0.000000,0.000000
7417,7,249,570,570.000000,570.000000,0.000000,0.000000
7418,7,250,204,204.000000,204.000000,0.000000,0.000000
7419,7,251,396,396.000000,396.000000,0.000000,0.000000
7420,7,252,-412,-412.000000,-412.000000,0.000000,0.000000
7421,7,253,1916,1916.000000,1916.000000,0.000000,0.000000
7422,7,254,1786,1786.000000,1786.000000,0.000000,0.000000
7423,7,255,3274,3274.000000,3276.000000,-2.000000,0.000000
7424,7,256,-2328,-2328.000000,-2328.000000,0.000000,0.000000
7425,7,257,-1180,-1180.000000,-1180.000000,0.000000,0.000000
7426,7,258,-802,-802.000000,-802.000000,0.000000,0.000000
7427,7,259,-2254,-2254.000000,-2254.000000,0.000000,0.000000
7428,7,260,2966,2966.000000,2966.000000,0.000000,0.000000
7429,7,261,-1958,-1958.000000,-1958.000000,0.000000,0.000000
7430,7,262,3848,3848.000000,3848.000000,0.000000,0.000000
7431,7,263,428,428.000000,428.000000,0.000000,0.000000
7432,7,264,2266,2266.000000,2266.000000,0.000000,0.000000
7433,7,265,-422,-422.000000,-423.000000,1.000000,0.000000
7434,7,266,124,124.000000,124.000000,0.000000,0.000000
7435,7,267,-660,-660.000000,-660.000000,0.000000,0.000000
7436,7,268,-1060,-1060.000000,-1060.000000,0.000000,0.000000
7437,7,269,-1452,-1452.000000,-1452.000000,0.000000,0.000000
7438,7,270,1394,1394.000000,1394.000000,0.000000,0.000000
7439,7,271,-222,-222.000000,-222.000000,0.000000,0.000000
7440,7,272,566,566.000000,566.000000,0.000000,0.000000
7441,7,273,1194,1194.000000,1194.000000,0.000000,0.000000
7442,7,274,-1528,-1528.000000,-1528.000000,0.000000,0.000000
7443,7,275,1740,1740.000000,1740.000000,0.000000,0.000000
7444,7,276,808,808.000000,808.000000,0.000000,0.000000
7445,7,277,-460,-460.000000,-460.000000,0.000000,0.000000
7446,7,278,2270,2270.000000,2270.000000,0.000000,0.000000
7447,7,279,866,866.000000,866.000000,0.000000,0.000000
7448,7,280,2280,2280.000000,2280.000000,0.000000,0.000000
7449,7,281,88,88.000000,88.000000,0.000000,0.000000
7450,7,282,-666,-666.000000,-666.000000,0.000000,0.000000
7451,7,283,558,558.000000,558.000000,0.000000,0.000000
7452,7,284,-290,-290.000000,-290.000000,0.000000,0.000000
7453,7,285,262,262.000000,262.000000,0.000000,0.000000
7454,7,286,-1352,-1352.000000,-1352.000000,0.000000,0.000000
7455,7,287,-2976,-2976.000000,-2976.000000,0.000000,0.000000
7456,7,288,-696,-696.000000,-696.000000,0.000000,0.000000
7457,7,289,-3016,-3016.000000,-3016.000000,0.000000,0.000000
7458,7,290,1850,1850.000000,1850.000000,0.000000,0.000000
7459,7,291,-1782,-1782.000000,-1782.000000,0.000000,0.000000
7460,7,292,-2994,-2994.000000,-2994.000000,0.000000,0.000000
7461,7,293,-1082,-1082.000000,-1082.000000,0.000000,0.000000
7462,7,294,-1892,-1892.000000,-1892.000000,0.000000,0.000000
7463,7,295,1740,1740.000000,1740.000000,0.000000,0.000000
7464,7,296,762,762.000000,762.000000,0.000000,0.000000
7465,7,297,998,998.000000,998.000000,0.000000,0.000000
7466,7,298,-2256,-2256.000000,-2256.000000,0.000000,0.000000
7467,7,299,580,580.000000,580.000000,0.000000,0.000000
7468,7,300,-1636,-1636.000000,-1636.000000,0.000000,0.000000
7469,7,301,1200,1200.000000,1200.000000,0.000000,0.000000
7470,7,302,-1034,-1034.000000,-1034.000000,0.000000,0.000000
7471,7,303,906,906.000000,906.000000,0.000000,0.000000
7472,7,304,-1386,-1386.000000,-1387.000000,1.000000,0.000000
7473,7,305,-2298,-2298.000000,-2298.000000,0.000000,0.000000
7474,7,306,1012,1012.000000,1012.000000,0.000000,0.000000
7475,7,307,-2436,-2436.000000,-2436.000000,0.000000,0.000000
7476,7,308,-1656,-1656.000000,-1656.000000,0.000000,0.000000
7477,7,309,2176,2176.000000,2176.000000,0.000000,0.000000
7478,7,310,170,170.000000,170.000000,0.000000,0.000000
7479,7,311,-46,-46.000000,-46.000000,0.000000,0.000000
7480,7,312,1880,1880.000000,1880.000000,0.000000,0.000000
7481,7,313,-1604,-1604.000000,-1604.000000,0.000000,0.000000
7482,7,314,106,106.000000,106.000000,0.000000,0.000000
7483,7,315,30,30.000000,30.000000,0.000000,0.000000
7484,7,316,-2954,-2954.000000,-2954.000000,0.000000,0.000000
7485,7,317,114,114.000000,114.000000,0.000000,0.000000
7486,7,318,724,724.000000,724.000000,0.000000,0.000000
7487,7,319,2296,2296.000000,2296.000000,0.000000,0.000000
7488,7,320,2042,2042.000000,2042.000000,0.000000,0.000000
7489,7,321,990,990.000000,990.000000,0.000000,0.000000
7490,7,322,-272,-272.000000,-272.000000,0.000000,0.000000
7491,7,323,1340,1340.000000,1340.000000,0.000000,0.000000
7492,7,324,484,484.000000,484.000000,0.000000,0.000000
7493,7,325,4136,4136.000000,4136.000000,0.000000,0.000000
7494,7,326,-2954,-2954.000000,-2954.000000,0.000000,0.000000
7495,7,327,-1126,-1126.000000,-1126.000000,0.000000,0.000000
7496,7,328,-1308,-1308.000000,-1308.000000,0.000000,0.000000
7497,7,329,-412,-412.000000,-412.000000,0.000000,0.000000
7498,7,330,862,862.000000,862.000000,0.000000,0.000000
7499,7,331,1342,1342.000000,1342.000000,0.000000,0.000000
7500,7,332,2354,2354.000000,2354.000000,0.000000,0.000000
7501,7,333,2402,2402.000000,2402.000000,0.000000,0.000000
7502,7,334,-2704,-2704.000000,-2704.000000,0.000000,0.000000
7503,7,335,-552,-552.000000,-552.000000,0.000000,0.000000
7504,7,336,-3104,-3104.000000,-3104.000000,0.000000,0.000000
7505,7,337,-1308,-1308.000000,-1308.000000,0.000000,0.000000
7506,7,338,-1126,-1126.000000,-1126.000000,0.000000,0.000000
7507,7,339,558,558.000000,558.000000,0.000000,0.000000
7508,7,340,-2082,-2082.000000,-2082.000000,0.000000,0.000000
7509,7,341,-878,-878.000000,-878.000000,0.000000,0.000000
7510,7,342,-916,-916.000000,-916.000000,0.000000,0.000000
7511,7,343,2728,2728.000000,2728.000000,0.000000,0.000000
7512,7,344,1122,1122.000000,1122.000000,0.000000,0.000000
7513,7,345,-614,-614.000000,-614.000000,0.000000,0.000000
7514,7,346,464,464.000000,464.000000,0.000000,0.000000
7515,7,347,1728,1728.000000,1728.000000,0.000000,0.000000
7516,7,348,-220,-220.000000,-220.000000,0.000000,0.000000
7517,7,349,-436,-436.000000,-436.000000,0.000000,0.000000
7518,7,350,-1106,-1106.000000,-1106.000000,0.000000,0.000000
7519,7,351,3302,3302.000000,3302.000000,0.000000,0.000000
7520,7,352,-474,-474.000000,-474.000000,0.000000,0.000000
7521,7,353,46,46.000000,46.000000,0.000000,0.000000
7522,7,354,1568,1568.000000,1568.000000,0.000000,0.000000
7523,7,355,-1480,-1480.000000,-1480.000000,0.000000,0.000000
7524,7,356,1320,1320.000000,1320.000000,0.000000,0.000000
7525,7,357,-160,-160.000000,-161.000000,1.000000,0.000000
7526,7,358,-1298,-1298.000000,-1298.000000,0.000000,0.000000
7527,7,359,-2850,-2850.000000,-2850.000000,0.000000,0.000000
7528,7,360,-1680,-1680.000000,-1680.000000,0.000000,0.000000
7529,7,361,-324,-324.000000,-324.000000,0.000000,0.000000
7530,7,362,-2090,-2090.000000,-2090.000000,0.000000,0.000000
7531,7,363,-198,-198.000000,-198.000000,0.000000,0.000000
7532,7,364,366,366.000000,366.000000,0.000000,0.000000
7533,7,365,3242,3242.000000,3242.000000,0.000000,0.000000
7534,7,366,2456,2456.000000,2456.000000,0.000000,0.000000
7535,7,367,52,52.000000,52.000000,0.000000,0.000000
7536,7,368,-420,-420.000000,-420.000000,0.000000,0.000000
7537,7,369,-1988,-1988.000000,-1988.000000,0.000000,0.000000
7538,7,370,-1478,-1478.000000,-1478.000000,0.000000,0.000000
7539,7,371,2162,2162.000000,2162.000000,0.000000,0.000000
7540,7,372,-982,-982.000000,-982.000000,0.000000,0.000000
7541,7,373,-4902,-4902.000000,-4904.000000,2.000000,0.000000
7542,7,374,-500,-500.000000,-500.000000,0.000000,0.000000
7543,7,375,412,412.000000,412.000000,0.000000,0.000000
7544,7,376,-1554,-1554.000000,-1554.000000,0.000000,0.000000
7545,7,377,-1494,-1494.000000,-1495.000000,1.000000,0.000000
7546,7,378,312,312.000000,312.000000,0.000000,0.000000
7547,7,379,1220,1220.000000,1220.000000,0.000000,0.000000
7548,7,380,-5576,-5576.000000,-5576.000000,0.000000,0.000000
7549,7,381,948,948.000000,948.000000,0.000000,0.000000
7550,7,382,-1954,-1954.000000,-1954.000000,0.000000,0.000000
7551,7,383,-4014,-4014.000000,-4014.000000,0.000000,0.000000
7552,7,384,-694,-694.000000,-694.000000,0.000000,0.000000
7553,7,385,726,726.000000,726.000000,0.000000,0.000000
7554,7,386,824,824.000000,824.000000,0.000000,0.000000
7555,7,387,1220,1220.000000,1220.000000,0.000000,0.000000
7556,7,388,-2344,-2344.000000,-2344.000000,0.000000,0.000000
7557,7,389,-2556,-2556.000000,-2556.000000,0.000000,0.000000
7558,7,390,-150,-150.000000,-150.000000,0.000000,0.000000
7559,7,391,606,606.000000,607.000000,-1.000000,0.000000
7560,7,392,-660,-660.000000,-660.000000,0.000000,0.000000
7561,7,393,-1308,-1308.000000,-1308.000000,0.000000,0.000000
7562,7,394,3142,3142.000000,3142.000000,0.000000,0.000000
7563,7,395,-874,-874.000000,-874.000000,0.000000,0.000000
7564,7,396,1166,1166.000000,1166.000000,0.000000,0.000000
7565,7,397,-1690,-1690.000000,-1690.000000,0.000000,0.000000
7566,7,398,580,580.000000,580.000000,0.000000,0.000000
7567,7,399,1340,1340.000000,1340.000000,0.000000,0.000000
7568,7,400,1252,1252.000000,1252.000000,0.000000,0.000000
7569,7,401,1312,1312.000000,1311.000000,1.000000,0.000000
7570,7,402,-1954,-1954.000000,-1954.000000,0.000000,0.000000
7571,7,403,-478,-478.000000,-478.000000,0.000000,0.000000
7572,7,404,86,86.000000,86.000000,0.000000,0.000000
7573,7,405,802,802.000000,802.000000,0.000000,0.000000
7574,7,406,2012,2012.000000,2012.000000,0.000000,0.000000
7575,7,407,1816,1816.000000,1816.000000,0.000000,0.000000
7576,7,408,230,230.000000,230.000000,0.000000,0.000000
7577,7,409,246,246.000000,246.000000,0.000000,0.000000
7578,7,410,-532,-532.000000,-532.000000,0.000000,0.000000
7579,7,411,2700,2700.000000,2700.000000,0.000000,0.000000
7580,7,412,1628,1628.000000,1629.000000,-1.000000,0.000000
7581,7,413,3436,3436.000000,3436.000000,0.000000,0.000000
7582,7,414,134,134.000000,134.000000,0.000000,0.000000
7583,7,415,-882,-882.000000,-882.000000,0.000000,0.000000
7584,7,416,2574,2574.000000,2574.000000,0.000000,0.000000
7585,7,417,-442,-442.000000,-442.000000,0.000000,0.000000
7586,7,418,-648,-648.000000,-648.000000,0.000000,0.000000
7587,7,419,-1864,-1864.000000,-1864.000000,0.000000,0.000000
7588,7,420,-636,-636.000000,-636.000000,0.000000,0.000000
7589,7,421,1308,1308.000000,1308.000000,0.000000,0.000000
7590,7,422,-1022,-1022.000000,-1022.000000,0.000000,0.000000
7591,7,423,-614,-614.000000,-614.000000,0.000000,0.000000
7592,7,424,808,808.000000,808.000000,0.000000,0.000000
7593,7,425,2932,2932.000000,2932.000000,0.000000,0.000000
7594,7,426,-794,-794.000000,-794.000000,0.000000,0.000000
7595,7,427,-1118,-1118.000000,-1118.000000,0.000000,0.000000
7596,7,428,-1862,-1862.000000,-1862.000000,0.000000,0.000000
7597,7,429,790,790.000000,790.000000,0.000000,0.000000
7598,7,430,2132,2132.000000,2132.000000,0.000000,0.000000
7599,7,431,2264,2264.000000,2264.000000,0.000000,0.000000
7600,7,432,-848,-848.000000,-848.000000,0.000000,0.000000
7601,7,433,-2960,-2960.000000,-2960.000000,0.000000,0.000000
7602,7,434,518,518.000000,518.000000,0.000000,0.000000
7603,7,435,-810,-810.000000,-809.000000,-1.000000,0.000000
7604,7,436,562,562.000000,562.000000,0.000000,0.000000
7605,7,437,882,882.000000,882.000000,0.000000,0.000000
7606,7,438,1412,1412.000000,1412.000000,0.000000,0.000000
7607,7,439,2828,2828.000000,2828.000000,0.000000,0.000000
7608,7,440,-2374,-2374.000000,-2374.000000,0.000000,0.000000
7609,7,441,-202,-202.000000,-202.000000,0.000000,0.000000
7610,7,442,2004,2004.000000,2004.000000,0.000000,0.000000
7611,7,443,1208,1208.000000,1208.000000,0.000000,0.000000
7612,7,444,1256,1256.000000,1256.000000,0.000000,0.000000
7613,7,445,2628,2628.000000,2628.000000,0.000000,0.000000
7614,7,446,2726,2726.000000,2726.000000,0.000000,0.000000
7615,7,447,2274,2274.000000,2274.000000,0.000000,0.000000
7616,7,448,376,376.000000,376.000000,0.000000,0.000000
7617,7,449,2876,2876.000000,2876.000000,0.000000,0.000000
7618,7,450,-826,-826.000000,-826.000000,0.000000,0.000000
7619,7,451,282,282.000000,282.000000,0.000000,0.000000
7620,7,452,2146,2146.000000,2146.000000,0.000000,0.000000
7621,7,453,-2242,-2242.000000,-2242.000000,0.000000,0.000000
7622,7,454,212,212.000000,212.000000,0.000000,0.000000
7623,7,455,-3112,-3112.000000,-3112.000000,0.000000,0.000000
7624,7,456,-2030,-2030.000000,-2030.000000,0.000000,0.000000
7625,7,457,426,426.000000,426.000000,0.000000,0.000000
7626,7,458,948,948.000000,948.000000,0.000000,0.000000
7627,7,459,2260,2260.000000,2260.000000,0.000000,0.000000
7628,7,460,-1136,-1136.000000,-1136.000000,0.000000,0.000000
7629,7,461,-1792,-1792.000000,-1792.000000,0.000000,0.000000
7630,7,462,-770,-770.000000,-770.000000,0.000000,0.000000
7631,7,463,-1874,-1874.000000,-1874.000000,0.000000,0.000000
7632,7,464,922,922.000000,922.000000,0.000000,0.000000
7633,7,465,1574,1574.000000,1574.000000,0.000000,0.000000
7634,7,466,-1460,-1460.000000,-1460.000000,0.000000,0.000000
7635,7,467,992,992.000000,992.000000,0.000000,0.000000
7636,7,468,1144,1144.000000,1144.000000,0.000000,0.000000
7637,7,469,-1460,-1460.000000,-1460.000000,0.000000,0.000000
7638,7,470,-410,-410.000000,-410.000000,0.000000,0.000000
7639,7,471,-166,-166.000000,-166.000000,0.000000,0.000000
7640,7,472,-276,-276.000000,-276.000000,0.000000,0.000000
7641,7,473,-3404,-3404.000000,-3404.000000,0.000000,0.000000
7642,7,474,-542,-542.000000,-542.000000,0.000000,0.000000
7643,7,475,1626,1626.000000,1626.000000,0.000000,0.000000
7644,7,476,-2178,-2178.000000,-2178.000000,0.000000,0.000000
7645,7,477,1918,1918.000000,1918.000000,0.000000,0.000000
7646,7,478,-808,-808.000000,-808.000000,0.000000,0.000000
7647,7,479,1280,1280.000000,1280.000000,0.000000,0.000000
7648,7,480,3400,3400.000000,3400.000000,0.000000,0.000000
7649,7,481,-888,-888.000000,-888.000000,0.000000,0.000000
7650,7,482,5226,5226.000000,5224.000000,2.000000,0.000000
7651,7,483,-478,-478.000000,-478.000000,0.000000,0.000000
7652,7,484,-1590,-1590.000000,-1590.000000,0.000000,0.000000
7653,7,485,4338,4338.000000,4336.000000,2.000000,0.000000
7654,7,486,2320,2320.000000,2320.000000,0.000000,0.000000
7655,7,487,-1192,-1192.000000,-1192.000000,0.000000,0.000000
7656,7,488,1386,1386.000000,1386.000000,0.000000,0.000000
7657,7,489,3670,3670.000000,3670.000000,0.000000,0.000000
7658,7,490,-1352,-1352.000000,-1352.000000,0.000000,0.000000
7659,7,491,-700,-700.000000,-700.000000,0.000000,0.000000
7660,7,492,-1576,-1576.000000,-1576.000000,0.000000,0.000000
7661,7,493,2140,2140.000000,2140.000000,0.000000,0.000000
7662,7,494,2114,2114.000000,2114.000000,0.000000,0.000000
7663,7,495,-18,-18.000000,-18.000000,0.000000,0.000000
